Rekorderlig Spiced Plum,Rekorderlig,Cider,Fruit Cider,500,ml,500,bottle,4,2,2,0.4
Rekorderlig Strawberry & Lime,Rekorderlig,Cider,Fruit Cider,500,ml,500,bottle,4,2,2,0.4
Rekorderlig Strawberry & Lime,Rekorderlig,Cider,Fruit Cider,330,ml,330,can,4,1.3,1.32,0.4
Rekorderlig Strawberry & Lime,Rekorderlig,Cider,Fruit Cider,1,pint,568,draught,4,2.3,2.272,0.4
Rekorderlig Strawberry & Lime Low Alcohol,Rekorderlig,Cider,Fruit Cider,500,ml,500,bottle,0.2,0.1,0.1,0.02
Rekorderlig Wild Berries,Rekorderlig,Cider,Fruit Cider,500,ml,500,bottle,4,2,2,0.4
Rekorderlig Wild Berries,Rekorderlig,Cider,Fruit Cider,330,ml,330,can,4,1.3,1.32,0.4
Revisionist Craft Lager,Revisionist,Beer,Lager,1,pint,568,draught,4,2.3,2.272,0.4
Riggwelter,Black Sheep,Beer,Ale,1,pint,568,draught,5.9,3.4,3.3512,0.59
Ringwood Fortyniner,Ringwood,Beer,Golden Ale,1,pint,568,draught,4.9,2.8,2.7832,0.49
Rocking Rudolph,Hardys & Hansons,Beer,,1,pint,568,draught,4.2,2.4,2.3856,0.42
Rothhammer Golden Ale,Rothhammer,Beer,Golden Ale,1,pint,568,draught,5.5,3.1,3.124,0.55
Rothhammer Nazca IPA,Rothhammer,Beer,IPA,1,pint,568,draught,4.7,2.7,2.6696,0.47
Rothhammer Red Ale,Rothhammer,Beer,Red Ale,1,pint,568,draught,4.5,2.6,2.556,0.45
Rothhammer Stratus Lager,Rothhammer,Beer,Lager,350,ml,350,bottle,4.2,1.5,1.47,0.42
Rothhammer Stratus lager,Rothhammer,Beer,Lager,1,pint,568,draught,4.2,2.4,2.3856,0.42
Ruck & Roll,St Austell,Beer,Ale,1,pint,568,draught,4,2.3,2.272,0.4
Ruddles Best,Ruddles,Beer,Bitter,1,pint,568,draught,3.7,2.1,2.1016,0.37
Rudolph's Reward,No. 18 Yard Brewhouse,Beer,Light Ale,1,pint,568,draught,3.7,2.1,2.1016,0.37
Sadler's Peaky Blinder Craft Lager,Sadler's Peaky Blinder,Beer,Lager,1,pint,568,draught,4.1,2.3,2.3288,0.41
Sadler's Peaky Blinder Lager,Sadler's Peaky Blinder,Beer,Lager,330,ml,330,bottle,4.1,1.4,1.353,0.41
Sadler's Peaky Blinder Pale Ale,Sadler's Peaky Blinder,Beer,Pale Ale,500,ml,500,bottle,4.4,2.2,2.2,0.44
Sagres,Sagres,Beer,Lager,1,pint,568,draught,5,2.8,2.84,0.5
Saint Lager,Saint,Beer,Lager,330,ml,330,bottle,4.6,1.5,1.518,0.46
Salitos,Salitos,Beer,Lager,330,ml,330,bottle,5.9,1.9,1.947,0.59
Samuel Adams Boston Lager,Samuel Adams,Beer,Lager,330,ml,330,bottle,4.8,1.6,1.584,0.48
Samuel Adams Boston Lager,Samuel Adams,Beer,Lager,1,pint,568,draught,4.8,2.7,2.7264,0.48
San Miguel,San Miguel,Beer,Lager,330,ml,330,bottle,5,1.7,1.65,0.5
San Miguel,San Miguel,Beer,Lager,1,pint,568,draught,5,2.8,2.84,0.5
San Miguel Fresca,San Miguel,Beer,Lager,330,ml,330,bottle,4.4,1.5,1.452,0.44
Sandford Orchards Berry Lane Cider,Sandford Orchards,Cider,Fruit Cider,500,ml,500,bottle,4,2,2,0.4
Sandford Orchards Devon Mist,Sandford Orchards,Cider,,500,ml,500,bottle,4.5,2.3,2.25,0.45
Sandford Orchards Devon Mist,Sandford Orchards,Cider,,1,pint,568,draught,4.5,2.6,2.556,0.45
Sandford Orchards Devon Red,Sandford Orchards,Cider,,500,ml,500,bottle,4.5,2.3,2.25,0.45
Sandford Orchards Devon Red,Sandford Orchards,Cider,,330,ml,330,can,4.5,1.5,1.485,0.45
Sandford Orchards Devon Red,Sandford Orchards,Cider,,1,pint,568,draught,4.5,2.6,2.556,0.45
Sandford Orchards Old Blossom,Sandford Orchards,Cider,,500,ml,500,bottle,4,2,2,0.4
Sandford Orchards St Louis Dry Hopped,Sandford Orchards,Cider,,330,ml,330,bottle,5.5,1.8,1.815,0.55
Sassy Cidre L’imitable,Sassy Cidre,Cider,,33,cl,330,bottle,5.2,1.7,1.716,0.52
Sassy Cidre Rose,Sassy Cidre,Cider,,33,cl,330,bottle,3,1,0.99,0.3
Savanna Dry Cider,Savanna,Cider,,330,ml,330,bottle,5,1.7,1.65,0.5
Sayers Stout,The London Beer Factory,Beer,Stout,330,ml,330,bottle,4.5,1.5,1.485,0.45
Seven Bro7hers EPA,Seven Bro7hers,Beer,Pale Ale,330,ml,330,bottle,4.8,1.6,1.584,0.48
Seven Bro7hers IPA,Seven Bro7hers,Beer,IPA,330,ml,330,can,5,1.7,1.65,0.5
Seven Bro7hers IPA,Seven Bro7hers,Beer,IPA,1,pint,568,draught,5,2.8,2.84,0.5
Seven Giraffes,Williams Bros. Brewing Co.,Beer,IPA,500,ml,500,bottle,5.1,2.6,2.55,0.51
Sharp's Atlantic Pale Ale,Sharp's,Beer,Beer,1,pint,568,draught,4.2,2.4,2.3856,0.42
Sharps 6 Vintage Blend,Sharps,Beer,Ale,330,ml,330,bottle,7.4,2.4,2.442,0.74
Sharps Cornish Pilsner,Sharps,Beer,Lager,330,ml,330,bottle,5.2,1.7,1.716,0.52
Sharps Cornish Pilsner,Sharps,Beer,Lager,1,pint,568,draught,5.2,3,2.9536,0.52
Sharps Offshore Pilsner,Sharps,Beer,Lager,330,ml,330,can,4.8,1.6,1.584,0.48
Sharps Offshore Pilsner,Sharps,Beer,Lager,1,pint,568,draught,4.8,2.7,2.7264,0.48
Sharps Orchard Cider,Sharps,Cider,,1,pint,568,draught,4.5,2.6,2.556,0.45
Sharps Single Brew,Sharps,Beer,Lager,330,ml,330,bottle,4.5,1.5,1.485,0.45
Shed Head,Backyard Brew,Beer,Lager,1,pint,568,draught,4.6,2.6,2.6128,0.46
Sheppy's 200 Special Edition Cider,Sheppy's,Cider,,1,pint,568,draught,5,2.8,2.84,0.5
Sheppy's Classic Draught Cider,Sheppy's,Cider,,1,pint,568,draught,5.5,3.1,3.124,0.55
Sheppy's Oakwood Cider,Sheppy's,Cider,,1,pint,568,draught,4.8,2.7,2.7264,0.48
Shipyard Pale Ale,Shipyard,Beer,Beer,1,pint,568,draught,4.5,2.6,2.556,0.45
Shipyard Rye Pale Ale,Shipyard,Beer,Rye Beer,1,pint,568,draught,4.3,2.4,2.4424,0.43
Shipyard Summer Ale,Shipyard,Beer,Wheat Beer,1,pint,568,draught,4.8,2.7,2.7264,0.48
Sierra Nevada California IPA,Sierra Nevada,Beer,IPA,355,ml,355,can,4.2,1.5,1.491,0.42
Sierra Nevada California IPA,Sierra Nevada,Beer,IPA,1,pint,568,draught,4.2,2.4,2.3856,0.42
Sierra Nevada Pale Ale,Sierra Nevada,Beer,Pale Ale,355,ml,355,bottle,5.6,2,1.988,0.56
Sierra Nevada Pale Ale,Sierra Nevada,Beer,Pale Ale,355,ml,355,can,5.6,2,1.988,0.56
Sierra Nevada Pale Ale,Sierra Nevada,Beer,Pale Ale,1,pint,568,draught,5,2.8,2.84,0.5
Sierra Nevada Porter,Sierra Nevada,Beer,Porter,355,ml,355,bottle,5.6,2,1.988,0.56
Sierra Nevada Torpedo Extra IPA,Sierra Nevada,Beer,IPA,355,ml,355,bottle,7.2,2.6,2.556,0.72
Sierra Nevada Tropical Torpedo,Sierra Nevada,Beer,IPA,355,ml,355,bottle,6.7,2.4,2.3785,0.67
Singha,Singha,Beer,Lager,330,ml,330,bottle,5,1.7,1.65,0.5
Siren Craft Brew Calypso,Siren Craft Brew,Beer,Sour Beer,330,ml,330,bottle,4,1.3,1.32,0.4
Siren Craft Brew Soundwave,Siren Craft Brew,Beer,IPA,330,ml,330,bottle,5.6,1.8,1.848,0.56
Siren Craft Brew Soundwave,Siren Craft Brew,Beer,IPA,1,pint,568,draught,5.6,3.2,3.1808,0.56
Siren Craft Brew Yu Lu,Siren Craft Brew,Beer,Ale,330,ml,330,bottle,3.8,1.3,1.254,0.38
Skinny Brands Lager,Skinny Brands,Beer,Lager,330,ml,330,bottle,4,1.3,1.32,0.4
Smirnoff Cider Mandarin & Pink Grapefruit,Smirnoff,Cider,Fruit Cider,500,ml,500,bottle,4,2,2,0.4
Smirnoff Cider Passionfruit & Lime,Smirnoff,Cider,Fruit Cider,330,ml,330,bottle,4,1.3,1.32,0.4
Smirnoff Cider Passionfruit & Lime,Smirnoff,Cider,Fruit Cider,500,ml,500,bottle,4,2,2,0.4
Smirnoff Cider Raspberry & Pomegranate,Smirnoff,Cider,Fruit Cider,330,ml,330,bottle,4,1.3,1.32,0.4
Smirnoff Cider Raspberry & Pomegranate,Smirnoff,Cider,Fruit Cider,500,ml,500,bottle,4,2,2,0.4
Sol,Sol,Beer,Lager,330,ml,330,bottle,4.5,1.5,1.485,0.45
Somersby Cider,Somersby,Cider,,500,ml,500,bottle,4.5,2.3,2.25,0.45
Somersby Cider,Somersby,Cider,,1,pint,568,draught,4.5,2.6,2.556,0.45
Somersby Strawberry & Rhubarb,Somersby,Cider,Fruit Cider,1,pint,568,draught,4,2.3,2.272,0.4
Spaten Helles,Spaten,Beer,Lager,1,pint,568,draught,5.2,3,2.9536,0.52
Spindrift,Adnams,Beer,Blonde Ale,1,pint,568,draught,4,2.3,2.272,0.4
Spitfire,Shepherd Neame,Beer,Ale,1,pint,568,draught,4.2,2.4,2.3856,0.42
Spring Fever,St Austell,Beer,Ale,1,pint,568,draught,4.1,2.3,2.3288,0.41
St Andrews Ale,Belhaven Brewery,Beer,Amber Ale,1,pint,568,draught,4.9,2.8,2.7832,0.49
St Austell Jolly Holly,St Austell,Beer,Ale,1,pint,568,draught,4.5,2.6,2.556,0.45
St Austell Liquid Sun,St Austell,Beer,Golden Ale,1,pint,568,draught,3.9,2.2,2.2152,0.39
St Austell Proper Job,St Austell,Beer,IPA,1,pint,568,draught,4.5,2.6,2.556,0.45
St Austell Tribute,St Austell,Beer,Ale,1,pint,568,draught,4.2,2.4,2.3856,0.42
St George and the Dragon,Wadworth,Beer,Ale,1,pint,568,draught,4.5,2.6,2.556,0.45
St Stefanus Blonde,St Stefanus,Beer,Abbey Beer,330,ml,330,bottle,7,2.3,2.31,0.7
St Stefanus Blonde,St Stefanus,Beer,Abbey Beer,1,pint,568,draught,7,4,3.976,0.7
Staropramen,Staropramen,Beer,Lager,330,ml,330,bottle,5,1.7,1.65,0.5
Staropramen,Staropramen,Beer,Lager,1,pint,568,draught,5,2.8,2.84,0.5
Stella Artois,Stella Artois,Beer,Lager,330,ml,330,bottle,4.8,1.6,1.584,0.48
Stella Artois,Stella Artois,Beer,Lager,440,ml,440,can,4.8,2.1,2.112,0.48
Stella Artois,Stella Artois,Beer,Lager,1,pint,568,draught,4.8,2.7,2.7264,0.48
Stella Artois 4%,Stella Artois,Beer,Lager,1,pint,568,draught,4,2.3,2.272,0.4
Stella Artois Black,Stella Artois,Beer,Lager,1,pint,568,draught,4.9,2.8,2.7832,0.49
Stella Artois Cidre Apple,Stella Artois,Cider,,500,ml,500,bottle,4.5,2.3,2.25,0.45
Stella Artois Cidre Peach,Stella Artois,Cider,Fruit Cider,500,ml,500,bottle,4,2,2,0.4
Stella Artois Cidre Pear,Stella Artois,Cider,Fruit Cider,568,ml,568,bottle,4.5,2.6,2.556,0.45
Stella Artois Cidre Raspberry,Stella Artois,Cider,Fruit Cider,500,ml,500,bottle,4,2,2,0.4
Stella Artois Gluten Free,Stella Artois,Beer,Lager,330,ml,330,bottle,4.8,1.6,1.584,0.48
Stella Cidre,Stella Artois,Cider,,1,pint,568,draught,4.5,2.6,2.556,0.45
Stewart Edinburgh Gold,Stewart,Beer,Golden Ale,330,ml,330,bottle,4.8,1.6,1.584,0.48
Stewart Hollyrood Pale Ale,Stewart,Beer,Pale Ale,330,ml,330,bottle,5,1.7,1.65,0.5
Stewart Ka Pai Hopped Pale Ale,Stewart,Beer,Pale Ale,330,ml,330,bottle,5.2,1.7,1.716,0.52
Stone Go To IPA,Stone,Beer,IPA,330,ml,330,can,4.7,1.6,1.551,0.47
Stone Go To IPA,Stone,Beer,IPA,1,pint,568,draught,4.7,2.7,2.6696,0.47
Stone IPA,Stone,Beer,IPA,330,ml,330,can,6.9,2.3,2.277,0.69
Stone White Ghost Berliner Weisse,Stone,Beer,Wheat Beer,330,ml,330,can,4.7,1.6,1.551,0.47
Stowford Press,Stowford Press,Cider,,500,ml,500,bottle,4.5,2.3,2.25,0.45
Stowford Press 0.5% Low Alcohol Cider,Stowford Press,Cider,,330,ml,330,bottle,0.5,0.2,0.165,0.05
Stowford Press Draught Cider,Stowford Press,Cider,,1,pint,568,draught,4.5,2.6,2.556,0.45
Stowford Press Mixed Berries,Stowford Press,Cider,Fruit Cider,1,pint,568,draught,4,2.3,2.272,0.4
Strongbow,Strongbow,Cider,,330,ml,330,bottle,5,1.7,1.65,0.5
Strongbow,Strongbow,Cider,,1,pint,568,draught,4.5,2.6,2.556,0.45
Sxollie Golden Delicous Cider,Sxollie,Cider,,330,ml,330,bottle,4.5,1.5,1.485,0.45
Sxollie Granny Smith Cider,Sxollie,Cider,,330,ml,330,bottle,4.5,1.5,1.485,0.45
Symonds Founder's Reserve Cider,Symonds,Cider,,1,pint,568,draught,4.5,2.6,2.556,0.45
Tailgate Peanut Butter Milk Stout,TailGate,Beer,Stout,355,ml,355,can,5.8,2.1,2.059,0.58
Tailgate South East IPA,TailGate,Beer,IPA,355,ml,355,can,6.2,2.2,2.201,0.62
Tartan Special,Younger's,Beer,Ale,1,pint,568,draught,3.7,2.1,2.1016,0.37
Taunton Traditional Cider,Taunton Traditional Cider,Cider,,1,pint,568,draught,5.2,3,2.9536,0.52
Tennent's 80/- Ember,Tennent's,Beer,Bitter,1,pint,568,draught,4.2,2.4,2.3856,0.42
Tennent's Lager,Tennent's,Beer,Lager,500,ml,500,can,4,2,2,0.4
Tennent's Lager,Tennent's,Beer,Lager,1,pint,568,draught,4,2.3,2.272,0.4
Tennent's Special,Tennent's,Beer,Bitter,500,ml,500,can,3.5,1.8,1.75,0.35
Tennent's Special 70/-,Tennent's,Beer,Bitter,1,pint,568,draught,3.5,2,1.988,0.35
Tetley Smoothflow Bitter,Tetley's,Beer,Bitter,1,pint,568,draught,3.6,2,2.0448,0.36
Tetley's Dark Mild,Tetley's,Beer,Ale,1,pint,568,draught,2.8,1.6,1.5904,0.28
Tetley's Mild,Tetley's,Beer,Ale,1,pint,568,draught,3.2,1.8,1.8176,0.32
Tetley's Smoothflow Bitter,Tetley's,Beer,Bitter,1,pint,568,draught,3.6,2,2.0448,0.36
Tetley's Traditional Bitter,Tetley's,Beer,Bitter,1,pint,568,draught,3.7,2.1,2.1016,0.37
Thatchers Gold,Thatchers,Cider,,500,ml,500,bottle,4.8,2.4,2.4,0.48
Thatchers Gold,Thatchers,Cider,,1,pint,568,draught,4.8,2.7,2.7264,0.48
Thatchers Green Goblin,Thatchers,Cider,,500,ml,500,bottle,5,2.5,2.5,0.5
Thatchers Haze,Thatchers,Cider,,500,ml,500,bottle,4.5,2.3,2.25,0.45
Thatchers Haze,Thatchers,Cider,,1,pint,568,draught,4.5,2.6,2.556,0.45
Thatchers Katy,Thatchers,Cider,,500,ml,500,bottle,7.4,3.7,3.7,0.74
Thatchers Old Rascal,Thatchers,Cider,,500,ml,500,bottle,4.5,2.3,2.25,0.45
Thatchers Old Rascal,Thatchers,Cider,,1,pint,568,draught,4.5,2.6,2.556,0.45
Thatchers Stan's Big Apple,Thatchers,Cider,,1,pint,568,draught,5,2.8,2.84,0.5
Thatchers Stan's Cheddar Valley,Thatchers,Cider,,1,pint,568,draught,5,2.8,2.84,0.5
Thatchers Stan's Trad,Thatchers,Cider,,1,pint,568,draught,6,3.4,3.408,0.6
The Cotswold Cider Co BlowHorn,The Cotswold Cider Co,Cider,,330,ml,330,bottle,4,1.3,1.32,0.4
The Cotswold Cider Co No Brainer,The Cotswold Cider Co,Cider,,330,ml,330,bottle,4.8,1.6,1.584,0.48
The Cotswold Cider Co Side Burns,The Cotswold Cider Co,Cider,,330,ml,330,bottle,5.4,1.8,1.782,0.54
The Cotswold Cider Co Sweet Cheeks,The Cotswold Cider Co,Cider,Fruit Cider,330,ml,330,bottle,4,1.3,1.32,0.4
The Other Side of the Blond,Vic Ale,Beer,Blonde Ale,330,ml,330,bottle,5,1.7,1.65,0.5
Theakstons Best Bitter,Theakstons,Beer,Bitter,1,pint,568,draught,3.8,2.2,2.1584,0.38
Thistly Cross Cider,Thistly Cross Cider,Cider,,500,ml,500,bottle,6.2,3.1,3.1,0.62
Thistly Cross Ginger,Thistly Cross Cider,Cider,,330,ml,330,bottle,4,1.3,1.32,0.4
Thistly Cross Real Elderflower Cider,Thistly Cross Cider,Cider,,330,ml,330,bottle,4,1.3,1.32,0.4
Thistly Cross Real Strawberry Cider,Thistly Cross Cider,Cider,Fruit Cider,330,ml,330,bottle,4,1.3,1.32,0.4
Thistly Cross Traditional Cider,Thistly Cross Cider,Cider,,500,ml,500,bottle,4.4,2.2,2.2,0.44
Thistly Cross Traditional Cider,Thistly Cross Cider,Cider,,1,pint,568,draught,4.4,2.5,2.4992,0.44
Thistly Cross Whisky Cask Cider,Thistly Cross Cider,Cider,,500,ml,500,bottle,6.9,3.5,3.45,0.69
Thornbridge AM:PM,Thornbridge,Beer,IPA,330,ml,330,bottle,4.5,1.5,1.485,0.45
Thornbridge AM:PM,Thornbridge,Beer,IPA,1,pint,568,draught,4.5,2.6,2.556,0.45
Thornbridge Jaipur,Thornbridge,Beer,IPA,330,ml,330,bottle,5.9,1.9,1.947,0.59
Thornbridge Lukas Helles Lager,Thornbridge,Beer,Lager,330,ml,330,bottle,4.2,1.4,1.386,0.42
Thornbridge Lukas Helles Lager,Thornbridge,Beer,Lager,1,pint,568,draught,4.2,2.4,2.3856,0.42
Thornbridge Tart Bakewell Sour,Thornbridge,Beer,Sour Beer,330,ml,330,bottle,6,2,1.98,0.6
Tiger,Tiger,Beer,Lager,330,ml,330,bottle,4.8,1.6,1.584,0.48
Tiger,Tiger,Beer,Lager,1,pint,568,draught,4.8,2.7,2.7264,0.48
Timmermans Peche,Timmermans,Beer,Fruit Beer,330,ml,330,bottle,4,1.3,1.32,0.4
Timothy Taylor's Boltmaker,Timothy Taylor's,Beer,Bitter,1,pint,568,draught,4,2.3,2.272,0.4
Timothy Taylor's Landlord,Timothy Taylor's,Beer,Beer,1,pint,568,draught,4.3,2.4,2.4424,0.43
Tiny Rebel Beatbox,Tiny Rebel,Beer,Pale Ale,330,ml,330,bottle,4.5,1.5,1.485,0.45
Tiny Rebel Bo'Ho,Tiny Rebel,Beer,Lager,330,ml,330,bottle,5,1.7,1.65,0.5
Tiny Rebel Cali,Tiny Rebel,Beer,Pale Ale,330,ml,330,can,5.6,1.8,1.848,0.56
Tiny Rebel Clwb Tropicana,Tiny Rebel,Beer,IPA,330,ml,330,can,5.5,1.8,1.815,0.55
Tiny Rebel Clwb Tropicana,Tiny Rebel,Beer,IPA,1,pint,568,draught,5.5,3.1,3.124,0.55
Tiny Rebel Cwtch,Tiny Rebel,Beer,Red Ale,330,ml,330,bottle,4.6,1.5,1.518,0.46
Tiny Rebel Cwtch,Tiny Rebel,Beer,Red Ale,330,ml,330,can,4.6,1.5,1.518,0.46
Tiny Rebel Cwtch,Tiny Rebel,Beer,Red Ale,1,pint,568,draught,4.6,2.6,2.6128,0.46
Tiny Rebel Dirty Stop Out,Tiny Rebel,Beer,Stout,330,ml,330,bottle,4.6,1.5,1.518,0.46
Tiny Rebel Dutty,Tiny Rebel,Beer,IPA,330,ml,330,can,4.2,1.4,1.386,0.42
Tiny Rebel Dutty,Tiny Rebel,Beer,IPA,1,pint,568,draught,4.2,2.4,2.3856,0.42
Tiny Rebel Frambuzi,Tiny Rebel,Beer,Sour Beer,330,ml,330,can,4.3,1.4,1.419,0.43
Tiny Rebel Fubar,Tiny Rebel,Beer,Pale Ale,330,ml,330,bottle,4.4,1.5,1.452,0.44
Tiny Rebel Stay Puft,Tiny Rebel,Beer,Porter,330,ml,330,can,5.2,1.7,1.716,0.52
Toast Purebread Pale Ale,Toast,Beer,Pale Ale,330,ml,330,bottle,5,1.7,1.65,0.5
Tribute,St Austell,Beer,Beer,1,pint,568,draught,4.2,2.4,2.3856,0.42
Tsingtao,Tsingtao,Beer,Lager,330,ml,330,bottle,4.7,1.6,1.551,0.47
Tuborg,Tuborg,Beer,Lager,1,pint,568,draught,4,2.3,2.272,0.4
Two Fingers Aurelio,Two Fingers,Beer,Golden Ale,330,ml,330,bottle,4.8,1.6,1.584,0.48
Two Tribes Material World American Pale Ale,Two Tribes,Beer,Pale Ale,330,ml,330,can,5.5,1.8,1.815,0.55
Two Tribes New Romantic Passion Fruit Gose,Two Tribes,Beer,Gose,330,ml,330,can,3.6,1.2,1.188,0.36
Two Tribes Non Stop Hits Modern Lager,Two Tribes,Beer,Lager,330,ml,330,can,5,1.7,1.65,0.5
Tyskie Gronie,Tyskie,Beer,Lager,500,ml,500,bottle,5,2.5,2.5,0.5
Union,Butcombe,Beer,Ale,1,pint,568,draught,4.8,2.7,2.7264,0.48
Vedett Blond,Vedett,Beer,Lager,330,ml,330,bottle,5,1.7,1.65,0.5
Vedett Blond,Vedett,Beer,Lager,330,ml,330,can,5.2,1.7,1.716,0.52
Vedett Extra Blonde,Vedett,Beer,Lager,1,pint,568,draught,5,2.8,2.84,0.5
Vedett Extra Ordinary IPA,Vedett,Beer,IPA,1,pint,568,draught,5.5,3.1,3.124,0.55
Vedett Extra White,Vedett,Beer,Wheat Beer,330,ml,330,bottle,4.7,1.6,1.551,0.47
Vedett Extra White,Vedett,Beer,Wheat Beer,1,pint,568,draught,4.7,2.7,2.6696,0.47
Vedett IPA,Vedett,Beer,IPA,330,ml,330,bottle,5.5,1.8,1.815,0.55
Vedett IPA,Vedett,Beer,IPA,330,ml,330,can,5.5,1.8,1.815,0.55
Vedett Session IPA,Vedett,Beer,IPA,330,ml,330,bottle,2.7,0.9,0.891,0.27
Vic Ale Mumbai IPA,Vic Ale,Beer,IPA,330,ml,330,bottle,6.2,2,2.046,0.62
Waddlegoose Cyder,Waddlegoose,Cider,,500,ml,500,bottle,4.6,2.3,2.3,0.46
Waddlegoose Cyder,Waddlegoose,Cider,,1,pint,568,draught,4.6,2.6,2.6128,0.46
Waddlegoose Three Berry,Waddlegoose,Cider,Fruit Cider,500,ml,500,bottle,3.8,1.9,1.9,0.38
Waddlegoose Three Berry,Waddlegoose,Cider,Fruit Cider,1,pint,568,draught,3.8,2.2,2.1584,0.38
Wadworth 6X,Wadworth,Beer,Amber Ale,500,ml,500,bottle,4.3,2.2,2.15,0.43
Wadworth 6X,Wadworth,Beer,Amber Ale,1,pint,568,draught,4.1,2.3,2.3288,0.41
Wadworth 6X Gold,Wadworth,Beer,Golden Ale,500,ml,500,bottle,4.5,2.3,2.25,0.45
Wadworth Big Baubles,Wadworth,Beer,Pale Ale,1,pint,568,draught,4.9,2.8,2.7832,0.49
Wadworth Bishops Tipple,Wadworth,Beer,Ale,500,ml,500,bottle,5,2.5,2.5,0.5
Wadworth Bishops Tipple,Wadworth,Beer,Ale,1,pint,568,draught,5,2.8,2.84,0.5
Wadworth Brewer's Strength IPA,Wadworth,Beer,IPA,1,pint,568,draught,6.2,3.5,3.5216,0.62
Wadworth Carrier,Wadworth,Beer,Pale Ale,500,ml,500,bottle,3.6,1.8,1.8,0.36
Wadworth Cooper's Vice,Wadworth,Beer,Red Ale,1,pint,568,draught,5,2.8,2.84,0.5
Wadworth Corvus,Wadworth,Beer,Stout,1,pint,568,draught,4.1,2.3,2.3288,0.41
Wadworth Dray Bells,Wadworth,Beer,Amber Ale,1,pint,568,draught,4.1,2.3,2.3288,0.41
Wadworth Farmers Glory,Wadworth,Beer,Ale,1,pint,568,draught,4.4,2.5,2.4992,0.44
Wadworth Game of Stones,Wadworth,Beer,Golden Ale,1,pint,568,draught,3.8,2.2,2.1584,0.38
Wadworth Horizon,Wadworth,Beer,Golden Ale,500,ml,500,bottle,4,2,2,0.4
Wadworth Horizon,Wadworth,Beer,Golden Ale,1,pint,568,draught,4,2.3,2.272,0.4
Wadworth IPA,Wadworth,Beer,IPA,500,ml,500,bottle,3.6,1.8,1.8,0.36
Wadworth IPA,Wadworth,Beer,IPA,1,pint,568,draught,3.6,2,2.0448,0.36
Wadworth Swordfish,Wadworth,Beer,Ale,500,ml,500,bottle,4.3,2.2,2.15,0.43
Wadworth Swordfish,Wadworth,Beer,Ale,1,pint,568,draught,5,2.8,2.84,0.5
Wadworth Treacle Treat,Wadworth,Beer,Dark Ale,1,pint,568,draught,4.2,2.4,2.3856,0.42
Wadworths Dirty Rucker,Wadworth,Beer,Ale,1,pint,568,draught,3.9,2.2,2.2152,0.39
Wadworths Studs Up,Wadworth,Beer,Pale Ale,1,pint,568,draught,4,2.3,2.272,0.4
Wainwright,Wainwright,Beer,Beer,1,pint,568,draught,4.1,2.3,2.3288,0.41
Warsteiner,Warsteiner,Beer,Lager,1,pint,568,draught,4.8,2.7,2.7264,0.48
Westons Caple Rd Blend No 3 Cider,Westons,Cider,,330,ml,330,can,5.2,1.7,1.716,0.52
Westons Caple Rd Blend No 3 Cider,Westons,Cider,,1,pint,568,draught,5.2,3,2.9536,0.52
Westons Mortimers Orchard Cider,Westons,Cider,,1,pint,568,draught,5,2.8,2.84,0.5
Westons Mortimers Orchard English Berry,Westons,Cider,Fruit Cider,1,pint,568,draught,4,2.3,2.272,0.4
Westons Old Rosie,Westons,Cider,,1,pint,568,draught,7.3,4.1,4.1464,0.73
Westons Rosie's Pig,Westons,Cider,,1,pint,568,draught,4.8,2.7,2.7264,0.48
Westons Rosie's Pig Flat Tyre,Westons,Cider,Fruit Cider,330,ml,330,can,4,1.3,1.32,0.4
Westons Rosie's Pig Flat Tyre,Westons,Cider,Fruit Cider,1,pint,568,draught,4,2.3,2.272,0.4
Westons Rosie's Pig Handbrake,Westons,Cider,Fruit Cider,330,ml,330,can,4,1.3,1.32,0.4
Westons Rosie's Pig Handbrake,Westons,Cider,Fruit Cider,1,pint,568,draught,4,2.3,2.272,0.4
Westons Wyld Wood Organic Cider,Westons,Cider,,500,ml,500,bottle,6,3,3,0.6
Westons Wyld Wood Organic Cider,Westons,Cider,,1,pint,568,draught,6,3.4,3.408,0.6
Whipstitch Festival Apple Cider,Whipstitch,Cider,,330,ml,330,can,4.7,1.6,1.551,0.47
Whipstitch Festival Apple Cider,Whipstitch,Cider,,1,pint,568,draught,4.7,2.7,2.6696,0.47
Whipstitch Festival Dark Fruits Cider,Whipstitch,Cider,Fruit Cider,330,ml,330,bottle,4.7,1.6,1.551,0.47
Whitbread Best Bitter,Whitbread,Beer,Bitter,1,pint,568,draught,3.3,1.9,1.8744,0.33
Wild Beer Bibble,The Wild Beer Co,Beer,Pale Ale,330,ml,330,can,4.2,1.4,1.386,0.42
Wild Beer Fresh,The Wild Beer Co,Beer,Ale,330,ml,330,can,5.5,1.8,1.815,0.55
Wild Beer Madness IPA,The Wild Beer Co,Beer,IPA,330,ml,330,can,6.8,2.2,2.244,0.68
Wild Beer Millionaire,The Wild Beer Co,Beer,Stout,330,ml,330,bottle,4.7,1.6,1.551,0.47
Wild Beer Nebula Hazy IPA,The Wild Beer Co,Beer,IPA,330,ml,330,can,5,1.7,1.65,0.5
Wild Beer Pogo,The Wild Beer Co,Beer,Pale Ale,330,ml,330,can,4,1.3,1.32,0.4
Wild Beer Sleeping Lemons,The Wild Beer Co,Beer,Gose,330,ml,330,bottle,3.6,1.2,1.188,0.36
